kind,id,etag,email,name,directMembersCount,description,adminCreated,nonEditableAliases,aliases
admin#directory#group,00kgcv8k31lwnxx,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/ZiRefZuZ8xCTVxRQj-zo5W_KFC4""",medicare@919.jp,medicare,22,,True,"['medicare@919.jp.test-google-a.com', 'medicare@g.919.jp', 'medicare@g.919.co.jp', 'medicare@kango-roo.com']",
admin#directory#group,02r0uhxc1vgu2sg,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/QzTEtiRoXJgFhiqklFsszKEUBt0""",medix-recruiting@919.jp,メディックス-リクルーティング連絡用,7,メディックスさんとクイックのリクルーティング部のやりとりで使用,True,"['medix-recruiting@g.919.jp', 'medix-recruiting@g.919.co.jp', 'medix-recruiting@919.jp.test-google-a.com', 'medix-recruiting@kango-roo.com']",
admin#directory#group,03j2qqm32yb2zjb,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/etRZZTQa1oFE5hhUpFPzbTHH6Gc""",mitsuifudosan-saiyou@919.jp,三井不動産様採用アドレス,1,,True,"['mitsuifudosan-saiyou@g.919.jp', 'mitsuifudosan-saiyou@g.919.co.jp', 'mitsuifudosan-saiyou@919.jp.test-google-a.com', 'mitsuifudosan-saiyou@kango-roo.com']",
admin#directory#group,01v1yuxt2xca5d7,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/9F4BjNP1iYEvP_JKIDnqmyc2IfQ""",mochikabukai_pub@919.jp,従業員持株会,2,,False,"['mochikabukai_pub@g.919.jp', 'mochikabukai_pub@g.919.co.jp', 'mochikabukai_pub@919.jp.test-google-a.com', 'mochikabukai_pub@kango-roo.com']",
admin#directory#group,03whwml41vp1o63,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/6t-QXbsoiGQz-PQcWdkV1uOGPuE""",mp-mobi@919.jp,紹介部_mp-mobi,203,,True,"['mp-mobi@919.jp.test-google-a.com', 'mp-mobi@g.919.jp', 'mp-mobi@g.919.co.jp', 'mp-mobi@kango-roo.com']",
admin#directory#group,01rvwp1q1rh2t5q,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/VXRYpEqE9aM3I0iBc0cVfreaZLI""",mr-biz@919.jp,紹介部_mr-biz,7,,True,"['mr-biz@919.jp.test-google-a.com', 'mr-biz@g.919.jp', 'mr-biz@g.919.co.jp', 'mr-biz@kango-roo.com']",
admin#directory#group,03jtnz0s1hheke8,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/clLT3aMtSFCFZDEqbbmeErWLrHA""",nagoya@919.co.jp,紹介部_nagoya,9,,True,"['nagoya@919.jp.test-google-a.com', 'nagoya@g.919.co.jp', 'nagoya@g.919.jp', 'nagoya@kango-roo.com']",['nagoya@919.jp']
admin#directory#group,01rvwp1q4d7xuu2,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/jdhcYTFLnfvTSZmCtkLTRbaOYj0""",nasubi_pub@919.jp,なすび配信用,3,,False,"['nasubi_pub@919.jp.test-google-a.com', 'nasubi_pub@g.919.jp', 'nasubi_pub@g.919.co.jp', 'nasubi_pub@kango-roo.com']",
admin#directory#group,00haapch2nmrupf,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/PokWf9aWMplr0AcmlZgNyTnctm4""",newyoko_pub@919.jp,ＮＥＷ横浜ＡＬＬ,9,新横浜の愉快な仲間達,False,"['newyoko_pub@919.jp.test-google-a.com', 'newyoko_pub@g.919.jp', 'newyoko_pub@g.919.co.jp', 'newyoko_pub@kango-roo.com']",
admin#directory#group,03rdcrjn477dn3v,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/MC5g9KCRg0kSjQupxvQOqS1P0U4""",niwatori_pub@919.jp,にわとりプロジェクト,6,2014年社員総会,False,"['niwatori_pub@919.jp.test-google-a.com', 'niwatori_pub@g.919.jp', 'niwatori_pub@g.919.co.jp', 'niwatori_pub@kango-roo.com']",
admin#directory#group,01ci93xb0iuzeim,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/H5o5VCIiZmsLP8JbbSwJWj_NiX4""",nsp@919.jp,西松屋チェーン様採用プロジェクト,2,,True,"['nsp@g.919.jp', 'nsp@g.919.co.jp', 'nsp@919.jp.test-google-a.com', 'nsp@kango-roo.com']",
admin#directory#group,044sinio4e0643b,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/qYdy1jM8i8WXmHX__qc0F7AH4T8""",nurse-pedia@919.jp,紹介部_nurse-pedia,15,,True,"['nurse-pedia@919.jp.test-google-a.com', 'nurse-pedia@g.919.jp', 'nurse-pedia@g.919.co.jp', 'nurse-pedia@kango-roo.com']",
admin#directory#group,00nmf14n3acz94f,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/vGJ-3OuFuolcpNMk5PmvGRLvUUs""",nursepedia@919.jp,紹介部_nursepedia,3,Web事業企画開発室_看護用語辞典ナースpediaの執筆者、監修者とのやり取り,True,"['nursepedia@g.919.co.jp', 'nursepedia@919.jp.test-google-a.com', 'nursepedia@g.919.jp', 'nursepedia@kango-roo.com']",
admin#directory#group,01gf8i8323rouky,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/Qv-j6EDFxMvhF2MYSHxkyBcnjxk""",okuraservice-saiyou@919.jp,オークラサービス株式会社　採用担当,3,,True,"['okuraservice-saiyou@g.919.jp', 'okuraservice-saiyou@g.919.co.jp', 'okuraservice-saiyou@919.jp.test-google-a.com', 'okuraservice-saiyou@kango-roo.com']",
admin#directory#group,028h4qwu3wc7b8u,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/bx9HpbUZhudO1sXrgpqC7JiOzhA""",okurayusoki-saiyou@919.jp,オークラ輸送機株式会社　採用,3,,True,"['okurayusoki-saiyou@g.919.jp', 'okurayusoki-saiyou@g.919.co.jp', 'okurayusoki-saiyou@919.jp.test-google-a.com', 'okurayusoki-saiyou@kango-roo.com']",
admin#directory#group,03ep43zb34h8ygt,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/APB-pHObeeZPx8eQ8L4PiIQxHGc""",omega-saiyo@919.jp,第一物産様採用アドレス,1,第一物産様採用アドレス,True,"['omega-saiyo@919.jp.test-google-a.com', 'omega-saiyo@g.919.jp', 'omega-saiyo@g.919.co.jp', 'omega-saiyo@kango-roo.com']",
admin#directory#group,01jlao460uheequ,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/n2TKXnDTih3oI0nBYYiud98zA9Y""",osaka-cp-adm@919.jp,大阪CPチーム,5,,True,"['osaka-cp-adm@g.919.jp', 'osaka-cp-adm@g.919.co.jp', 'osaka-cp-adm@919.jp.test-google-a.com', 'osaka-cp-adm@kango-roo.com']",
admin#directory#group,02szc72q3uockvf,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/9WOe5SHS24nTOJ0DjMJKl9jtRcQ""",osaka-syoukai@919.jp,紹介部_osaka-syoukai,101,,True,"['osaka-syoukai@919.jp.test-google-a.com', 'osaka-syoukai@g.919.jp', 'osaka-syoukai@g.919.co.jp', 'osaka-syoukai@kango-roo.com']",
admin#directory#group,0319y80a2bnfr5u,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/yKYPc9XslZa3i0n-gDPFSgOgeAk""",osaka@919.co.jp,紹介部_osaka,9,,True,"['osaka@919.jp.test-google-a.com', 'osaka@g.919.co.jp', 'osaka@g.919.jp', 'osaka@kango-roo.com']",['osaka@919.jp']
admin#directory#group,01d96cc01jk6rzn,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/jKPyeplPFEuoxFBEK78jCATjgnE""",osakar-ssp@919.jp,R大阪_SSP,2,リクルーティング大阪のSSPグループ,True,"['osakar-ssp@919.jp.test-google-a.com', 'osakar-ssp@g.919.jp', 'osakar-ssp@g.919.co.jp', 'osakar-ssp@kango-roo.com']",
admin#directory#group,01jlao461wgruea,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/m5lqno5s-WPBDwU7RCdpqbz25fU""",parexel-quick@919.jp,parexel-quick,2,,True,"['parexel-quick@g.919.jp', 'parexel-quick@g.919.co.jp', 'parexel-quick@919.jp.test-google-a.com', 'parexel-quick@kango-roo.com']",
admin#directory#group,01ci93xb4ao088q,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/hhIkuhyRc-qJ9d_IA62UgFEXHXc""",partners@919.jp,紹介部_partners,17,,True,"['partners@919.jp.test-google-a.com', 'partners@g.919.jp', 'partners@g.919.co.jp', 'partners@kango-roo.com']",
admin#directory#group,00zu0gcz4jgli1o,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/pV7vpgn-nVJDMgNaML28_mYbwu0""",pay-look@919.jp,紹介部_pay-look,15,派遣チームでスタッフの給与明細WEB化するにあたって、問い合わせ用のメールアドレス,True,"['pay-look@g.919.jp', 'pay-look@g.919.co.jp', 'pay-look@919.jp.test-google-a.com', 'pay-look@kango-roo.com']",
admin#directory#group,028h4qwu4bivhm0,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/soglHkWIdDbY57hAh_2d3y-h5yk""",ph-team@919.jp,PH様　求人専用アドレス,4,,True,"['ph-team@919.jp.test-google-a.com', 'ph-team@g.919.co.jp', 'ph-team@g.919.jp', 'ph-team@kango-roo.com']",
admin#directory#group,01rvwp1q1olmm5m,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/oO7cENG8KSc-9FWB2Qsyq6BqDvE""",pharma-entry@919.jp,紹介部_pharma-entry,15,東阪Pharma エントリ通知用 即コールするためのエントリ通知メール(アドミPC+チーム携帯),True,"['pharma-entry@919.jp.test-google-a.com', 'pharma-entry@kango-roo.com', 'pharma-entry@g.919.co.jp', 'pharma-entry@g.919.jp']",
admin#directory#group,02ce457m22su6qg,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/cMsC7C2iDCdrfEVCfTSfA01WVAE""",pharma-nurse-entry@919.jp,紹介部_pharma-nurse-entry,10,S事業部（Answers）とM事業部（看護roo）の看護師人材のエントリー用,True,"['pharma-nurse-entry@g.919.jp', 'pharma-nurse-entry@kango-roo.com', 'pharma-nurse-entry@919.jp.test-google-a.com', 'pharma-nurse-entry@g.919.co.jp']",
admin#directory#group,049x2ik52hf2om0,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/UxEOSMUSjY8ACtcY4MsTpyl_ELA""",plant-entry@919.jp,紹介部_plant-entry,14,CP領域 エントリ通知用 即コールするためのエントリ通知メール(アドミ専用),True,"['plant-entry@g.919.jp', 'plant-entry@g.919.co.jp', 'plant-entry@919.jp.test-google-a.com', 'plant-entry@kango-roo.com']",
admin#directory#group,04bvk7pj47k7k03,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/w5y7NANAvWpeYLNJRBb57s9D_ck""",pmark@919.jp,P mark,10,,True,"['pmark@919.jp.test-google-a.com', 'pmark@g.919.jp', 'pmark@g.919.co.jp', 'pmark@kango-roo.com']",
admin#directory#group,0147n2zr0jdbexk,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/SXEdK8oR7rqcXtPOFmKI69iT3vs""",prekango-stop@919.jp,紹介部_prekango-stop,7,,True,"['prekango-stop@919.jp.test-google-a.com', 'prekango-stop@g.919.jp', 'prekango-stop@g.919.co.jp', 'prekango-stop@kango-roo.com']",
admin#directory#group,01mrcu093hgi33w,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/Rp0bnVV_O_zSZ7esf_WqDRVvglQ""",privacy-protection@919.jp,プライバシー保護（外部）,1,,True,"['privacy-protection@919.jp.test-google-a.com', 'privacy-protection@g.919.jp', 'privacy-protection@g.919.co.jp', 'privacy-protection@kango-roo.com']",
admin#directory#group,00nmf14n49jtwum,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/5kyOHiviWyEdgjV8AguQrzxvawM""",privacy@919.co.jp,紹介部_privacy,2,,True,"['privacy@919.jp.test-google-a.com', 'privacy@g.919.co.jp', 'privacy@g.919.jp', 'privacy@kango-roo.com']",['privacy@919.jp']
admin#directory#group,04d34og81o9f9cb,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/XL6PXLkj03fxiR6xtHQZygE6mCA""",qiss@919.jp,Qiss,9,システム管理委員会,True,"['qiss@919.jp.test-google-a.com', 'qiss@g.919.jp', 'qiss@g.919.co.jp', 'qiss@kango-roo.com']",
admin#directory#group,044sinio2vmny5n,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/CRpLO5UWn7nfrI-65Nf8F3YMO44""",quick-mrbiz@919.jp,紹介部_quick-MRbiz,2,,True,"['quick-MRbiz@919.jp.test-google-a.com', 'quick-MRbiz@g.919.jp', 'quick-MRbiz@g.919.co.jp', 'quick-MRbiz@kango-roo.com']",
admin#directory#group,02r0uhxc21glx4e,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/PGobBLwcXAzVfo3GMeRXKA8dXd0""",quicksaiyo-os@919.jp,quicksaiyo-os,6,大阪紹介SSP学生対応用,True,"['quicksaiyo-os@g.919.jp', 'quicksaiyo-os@919.jp.test-google-a.com', 'quicksaiyo-os@g.919.co.jp', 'quicksaiyo-os@kango-roo.com']",
admin#directory#group,03rdcrjn2396tnn,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/vou0j8PT6OFRcsoFTc59hDZzxxA""",r-akinai@919.jp,奉行利用者（リクルーティング事業）,11,,True,"['r-akinai@919.jp.test-google-a.com', 'r-akinai@g.919.jp', 'r-akinai@g.919.co.jp', 'r-akinai@kango-roo.com']",
admin#directory#group,01t3h5sf22hhaul,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/OV2EpPZ1W3R5gIR6wULzCLUiUrI""",r-n-1@919.jp,R名古屋_営業1課,6,,True,"['r-n-1@919.jp.test-google-a.com', 'r-n-1@g.919.jp', 'r-n-1@g.919.co.jp', 'r-n-1@kango-roo.com']",
admin#directory#group,01gf8i8332hmucb,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/rV-32m8mxGJNUFGJqrUxpRkh35I""",r-n-2@919.jp,R名古屋_営業2課,7,,True,"['r-n-2@919.jp.test-google-a.com', 'r-n-2@g.919.jp', 'r-n-2@g.919.co.jp', 'r-n-2@kango-roo.com']",
admin#directory#group,01baon6m325qwou,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/hIKI0n3YZMOBkmAOOq65L61eR0Y""",r-n-3@919.jp,R名古屋_営業3課,3,,True,"['r-n-3@g.919.jp', 'r-n-3@g.919.co.jp', 'r-n-3@919.jp.test-google-a.com', 'r-n-3@kango-roo.com']",
admin#directory#group,03mzq4wv4jwbxl2,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/LLGsB9koyK1PSqCWqhbSC4wAJdA""",r-n-as@919.jp,R名古屋_AS,4,,True,"['r-2-as@g.919.jp', 'r-2-as@g.919.co.jp', 'r-2-as@919.jp.test-google-a.com', 'r-2-as@kango-roo.com', 'r-n-as@919.jp.test-google-a.com', 'r-n-as@g.919.co.jp', 'r-n-as@g.919.jp', 'r-n-as@kango-roo.com']",['r-2-as@919.jp']
admin#directory#group,02xcytpi2zvc48x,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/sOfSKq6P2zO2ABGys87Ov1WZGZ4""",r-n-seisaku@919.jp,R名古屋_制作課,4,,True,"['r-n-seisaku@919.jp.test-google-a.com', 'r-n-seisaku@g.919.jp', 'r-n-seisaku@g.919.co.jp', 'r-n-seisaku@kango-roo.com']",
admin#directory#group,02r0uhxc3aprzji,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/wV4wmJPEauK5dGx4CxS1qFV5wgo""",r-n-shomu@919.jp,R名古屋_営業推進,2,,True,"['r-n-shomu@919.jp.test-google-a.com', 'r-n-shomu@g.919.jp', 'r-n-shomu@g.919.co.jp', 'r-n-shomu@kango-roo.com']",
admin#directory#group,03mzq4wv2mhkdoq,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/i5YcvBFWuQYcJpiCo4rpglYifOA""",r-nagoya@919.jp,リクルーティング名古屋,7,リクルーティング名古屋,True,"['r-nagoya@919.jp.test-google-a.com', 'r-nagoya@g.919.jp', 'r-nagoya@g.919.co.jp', 'r-nagoya@kango-roo.com']",
admin#directory#group,01fob9te3z7b53h,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/Jmgwzye0siSIiYSOHtho3sOtmQ0""",r-o-1@919.jp,R大阪_営業1課,4,,True,"['r-o-1@919.jp.test-google-a.com', 'r-o-1@g.919.jp', 'r-o-1@g.919.co.jp', 'r-o-1@kango-roo.com']",
admin#directory#group,03q5sasy0jechsl,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/KFAsQt7Rzj5J4OXd7LUUMiVJglg""",r-o-2@919.jp,R大阪_営業2課,6,,True,"['r-o-2@919.jp.test-google-a.com', 'r-o-2@g.919.jp', 'r-o-2@g.919.co.jp', 'r-o-2@kango-roo.com']",
admin#directory#group,03jtnz0s1k1i8ww,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/WUws1tnBTQa2wJIB18KJLz2HYTc""",r-o-3@919.jp,R大阪_営業3課,4,,True,"['r-o-3@g.919.jp', 'r-o-3@g.919.co.jp', 'r-o-3@919.jp.test-google-a.com', 'r-o-3@kango-roo.com']",
admin#directory#group,0319y80a0xpvfdc,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/lztwS0ceNWQ6cL4OmWgUuga8NZQ""",r-o-4@919.jp,R大阪_営業4課,3,,True,"['r-o-4@g.919.co.jp', 'r-o-4@919.jp.test-google-a.com', 'r-o-4@g.919.jp', 'r-o-4@kango-roo.com']",
admin#directory#group,00haapch1zdw1eg,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/FtQaQnLTg5NGqWeuniHTjw26YHg""",r-o-baitai@919.jp,R大阪_媒体課,0,,True,"['r-o-baitai@919.jp.test-google-a.com', 'r-o-baitai@g.919.jp', 'r-o-baitai@g.919.co.jp', 'r-o-shinko@919.jp.test-google-a.com', 'r-o-shinko@g.919.co.jp', 'r-o-shinko@g.919.jp', 'r-o-baitai@kango-roo.com', 'r-o-shinko@kango-roo.com']",['r-o-shinko@919.jp']
admin#directory#group,01pxezwc18pxo8t,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/J5cU9mQOETuaqKbuqom8QB2JvMg""",r-o-jigyo@919.jp,R大阪_事業推進課,1,,True,"['r-o-jigyo@919.jp.test-google-a.com', 'r-o-jigyo@g.919.jp', 'r-o-jigyo@g.919.co.jp', 'r-o-jigyo@kango-roo.com']",
admin#directory#group,04h042r030wdh07,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/r0dtzUEX-CtWZsmbBp0Ven0fMEU""",r-o-mgrs@919.jp,R大阪_マネージャ,9,,True,"['r-o-magrs@g.919.jp', 'r-o-magrs@g.919.co.jp', 'r-o-magrs@919.jp.test-google-a.com', 'r-o-mgrs@919.jp.test-google-a.com', 'r-o-mgrs@g.919.co.jp', 'r-o-mgrs@g.919.jp', 'r-o-magrs@kango-roo.com', 'r-o-mgrs@kango-roo.com']",['r-o-magrs@919.jp']
admin#directory#group,01yyy98l1f4s1g6,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/SY6LOD7_YF0StAtztvP_1SBBlk4""",r-o-seisaku@919.jp,R大阪_制作課,10,,True,"['r-o-seisaku@919.jp.test-google-a.com', 'r-o-seisaku@g.919.jp', 'r-o-seisaku@g.919.co.jp', 'r-o-seisaku@kango-roo.com']",
admin#directory#group,026in1rg3lrbnoh,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/KpO0Moieh0BUYc-1m9cd9Zb74NM""",r-o-shomu@919.jp,R大阪_庶務,2,,True,"['r-o-shomu@g.919.jp', 'r-o-shomu@g.919.co.jp', 'r-o-shomu@919.jp.test-google-a.com', 'r-o-shomu@kango-roo.com']",
admin#directory#group,02s8eyo12o90zew,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/fwEUCYiYRBDf5XNgJ7XUm1uL8tE""",r-o-sogo@919.jp,R大阪_総合企画課,6,,True,"['r-o-sogo@g.919.jp', 'r-o-sogo@g.919.co.jp', 'r-o-sogo@919.jp.test-google-a.com', 'r-o-sogo@kango-roo.com']",
admin#directory#group,03dy6vkm1hurj60,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/HuOgM8RTcMoUrrWB-qVETa9glMQ""",r-osaka@919.jp,リクルーティング大阪,10,,True,"['r-osaka@919.jp.test-google-a.com', 'r-osaka@g.919.jp', 'r-osaka@g.919.co.jp', 'r-osaka@kango-roo.com']",
admin#directory#group,02fk6b3p0rivcsg,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/XK2A95YIQh0C8ALoxlN6sLRvTCM""",r-smapho@919.jp,Rスマホ利用者,16,,True,"['r-smapho@919.jp.test-google-a.com', 'r-smapho@g.919.jp', 'r-smapho@g.919.co.jp', 'r-smapho@kango-roo.com']",
admin#directory#group,02w5ecyt10n3f40,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/-J3ZOq2jwyWzvJ4d7Ap0qpGNE5Y""",r-t-1@919.jp,R東京_営業1課,18,,True,"['r-t-1@919.jp.test-google-a.com', 'r-t-1@g.919.jp', 'r-t-1@g.919.co.jp', 'r-t-1@kango-roo.com']",
admin#directory#group,01hmsyys3zsp53l,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/MP0Vp87WcP7fhe86rKULfng7sbM""",r-t-2@919.jp,R東京_営業2課(横浜),3,,True,"['r-t-2@919.jp.test-google-a.com', 'r-t-2@g.919.jp', 'r-t-2@g.919.co.jp', 'r-t-2@kango-roo.com']",
admin#directory#group,00zu0gcz2pzvegi,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/GlvUxriS2349xxoI4smvu271YnE""",r-t-eigyo-support@919.jp,R東京_営業部サポート,5,,True,"['r-t-eigyo-support@g.919.jp', 'r-t-eigyo-support@g.919.co.jp', 'r-t-eigyo-support@919.jp.test-google-a.com', 'r-t-eigyo-support@kango-roo.com']",
admin#directory#group,01v1yuxt3ohh5wd,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/UbutdPc5AaQoHZY5eVuFI-oZ934""",r-t-eigyo@919.jp,リクルーティング東京営業,5,,True,"['r-t-eigyo@g.919.jp', 'r-t-eigyo@g.919.co.jp', 'r-t-eigyo@919.jp.test-google-a.com', 'r-t-eigyo@kango-roo.com']",
admin#directory#group,01664s554jvy3vd,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/9fwlnM8AwzoQ7S3BuSa06Lg8Y9M""",r-t-haken@919.jp,東京R派遣ユニット,5,,True,"['r-t--haken@g.919.jp', 'r-t--haken@g.919.co.jp', 'r-t--haken@919.jp.test-google-a.com', 'r-t-haken@919.jp.test-google-a.com', 'r-t-haken@g.919.co.jp', 'r-t-haken@g.919.jp', 'r-t--haken@kango-roo.com', 'r-t-haken@kango-roo.com']",['r-t--haken@919.jp']
admin#directory#group,00zu0gcz22q8af5,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/5Gj8W4QiwqFXqLU9RWxBMdp3sK0""",r-t-mgrs@919.jp,R東京_マネージャ,11,,True,"['r-t-mgrs@g.919.jp', 'r-t-mgrs@g.919.co.jp', 'r-t-mgrs@919.jp.test-google-a.com', 'r-t-mgrs@kango-roo.com']",
admin#directory#group,046r0co20gvc89l,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/LyZs17vgJHP4lRgxjFbXljlf35o""",r-t-seisaku@919.jp,R東京_制作課,9,,True,"['r-t-seisaku@919.jp.test-google-a.com', 'r-t-seisaku@g.919.jp', 'r-t-seisaku@g.919.co.jp', 'r-t-seisaku@kango-roo.com']",
admin#directory#group,03q5sasy1t1qctm,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/TgeFmIsjE7XHp4EHpsORD8eXYE0""",r-t-senryaku@919.jp,R東京_戦略推進Mgr,5,,True,"['r-t-senryaku@g.919.jp', 'r-t-senryaku@g.919.co.jp', 'r-t-senryaku@919.jp.test-google-a.com', 'r-t-senryaku@kango-roo.com']",
admin#directory#group,00haapch2njwapi,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/VSdjCSiKcMHLZw33bcs1gH68hxY""",r-t-sogo@919.jp,R東京_総合企画課,4,,True,"['r-t-sogo@g.919.jp', 'r-t-sogo@g.919.co.jp', 'r-t-sogo@919.jp.test-google-a.com', 'r-t-sogo@kango-roo.com']",
admin#directory#group,03jtnz0s1h81m9d,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/lge33k2ZX7QaEh1ygscEIvUt5r4""",r-t-soki-support@919.jp,R東京＿総企サポート,7,,True,"['r-t-soki_support@g.919.jp', 'r-t-soki_support@g.919.co.jp', 'r-t-soki_support@919.jp.test-google-a.com', 'r-t-soki_support@kango-roo.com', 'r-t-soki-support@919.jp.test-google-a.com', 'r-t-soki-support@g.919.co.jp', 'r-t-soki-support@g.919.jp', 'r-t-soki-support@kango-roo.com']",['r-t-soki_support@919.jp']
admin#directory#group,00rjefff2hh6a99,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/KfCS6Gl1ip2iK8tvY_qVdM3tDf4""",r-tokyo@919.jp,リクルーティング東京,9,リクルーティング東京,True,"['r-tokyo@919.jp.test-google-a.com', 'r-tokyo@g.919.jp', 'r-tokyo@g.919.co.jp', 'r-tokyo@kango-roo.com']",
admin#directory#group,041mghml1zni6dr,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/8p1vWgzL8d_kpk2CFIU5wcnDXr8""",r1@919.jp,ラウンドワン様　採用プロジェクト,5,,True,"['r1@g.919.jp', 'r1@g.919.co.jp', 'r1@919.jp.test-google-a.com', 'r1@kango-roo.com']",
admin#directory#group,048pi1tg3morrwf,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/u3luIxqvZCJSyuTln6bgYzhWx-4""",r@919.jp,リクルーティング,7,リクルーティング事業本部,True,"['r@919.jp.test-google-a.com', 'r@g.919.jp', 'r@g.919.co.jp', 'r@kango-roo.com']",
admin#directory#group,01jlao461071rpx,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/HvdLBgcHvzLa3vU2n8gFx7BPWYI""",ran-919@919.jp,ran-919,2,,True,"['ran-919@919.jp.test-google-a.com', 'ran-919@g.919.jp', 'ran-919@g.919.co.jp', 'ran-919@kango-roo.com']",
admin#directory#group,03znysh74ipug8x,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/ZJ2i3M1coFW48wAWJMmPFbWp5Mc""",rb-shogai@919.jp,rb-shogai,4,,True,"['rb-shogai@919.jp.test-google-a.com', 'rb-shogai@g.919.jp', 'rb-shogai@g.919.co.jp', 'rb-shogai@kango-roo.com']",
admin#directory#group,03cqmetx3cuiki6,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/c72RwTDBpht1PV6aC2g_1pZtt94""",rb_event_pub@919.jp,RBイベント管理,3,,False,"['rb_event_pub@g.919.co.jp', 'rb_event_pub@919.jp.test-google-a.com', 'rb_event_pub@g.919.jp', 'rb_event_pub@kango-roo.com']",
admin#directory#group,02lwamvv4f2m45l,"""BHP2ZsIq1HPrqEG_xY7Tkngn4lU/fSmNa0jhHyR8KhnEyAjKIMUVi_0""",reins-uketsuke@919.jp,レインズ様受付,4,,True,"['reins-uketsuke@g.919.jp', 'reins-uketsuke@g.919.co.jp', 'reins-uketsuke@919.jp.test-google-a.com', 'reins-uketsuke@kango-roo.com']",
